waveform,[R1],[R2],[R3]
Input,16_1,16_2,16_3
delta_t,0.08164,0.08164,0.08164
Frequency,12.5,12.5,12.5
Scaling,3921.568604,3921.568604,3921.568604
,,,
Date        Time,Y[R1],Y[R2],Y[R3]
24/03/2020 17:08:37.86579,2.51E-01,6.28E-01,-7.54E-01
24/03/2020 17:08:37.94743,7.54E-01,6.28E-01,-1.26E-01
24/03/2020 17:08:38.02907,-1.26E-01,-6.28E-01,7.54E-01
24/03/2020 17:08:38.11071,-3.77E-01,-5.03E-01,1.26E-01
24/03/2020 17:08:38.19235,5.03E-01,6.28E-01,-6.28E-01
24/03/2020 17:08:38.27399,3.77E-01,1.26E-01,2.51E-01
24/03/2020 17:08:38.35563,-1.26E-01,-5.03E-01,5.03E-01
24/03/2020 17:08:38.43728,0.00E+00,1.26E-01,-1.26E-01
24/03/2020 17:08:38.51892,2.51E-01,3.77E-01,0.00E+00
24/03/2020 17:08:38.60056,1.26E-01,0.00E+00,2.51E-01
24/03/2020 17:08:38.68220,-1.26E-01,-3.77E-01,0.00E+00
24/03/2020 17:08:38.76384,2.51E-01,3.77E-01,0.00E+00
24/03/2020 17:08:38.84548,2.51E-01,1.26E-01,2.51E-01
24/03/2020 17:08:38.92712,1.26E-01,-1.26E-01,1.26E-01
24/03/2020 17:08:39.00876,2.51E-01,0.00E+00,0.00E+00
24/03/2020 17:08:39.09040,3.77E-01,1.26E-01,0.00E+00
24/03/2020 17:08:39.17204,2.51E-01,-2.51E-01,2.51E-01
24/03/2020 17:08:39.25368,1.26E-01,-1.26E-01,0.00E+00
24/03/2020 17:08:39.33532,2.51E-01,1.26E-01,-1.26E-01
24/03/2020 17:08:39.41696,2.51E-01,-1.26E-01,2.51E-01
24/03/2020 17:08:39.49860,0.00E+00,-2.51E-01,1.26E-01
24/03/2020 17:08:39.58024,2.51E-01,0.00E+00,-1.26E-01
24/03/2020 17:08:39.66188,2.51E-01,1.26E-01,0.00E+00
24/03/2020 17:08:39.74352,1.26E-01,-1.26E-01,2.51E-01
24/03/2020 17:08:39.82516,0.00E+00,-1.26E-01,1.26E-01
24/03/2020 17:08:39.90680,2.51E-01,0.00E+00,-1.26E-01
24/03/2020 17:08:39.98844,5.03E-01,1.26E-01,0.00E+00
24/03/2020 17:08:40.07009,2.51E-01,-2.51E-01,2.51E-01
24/03/2020 17:08:40.15173,1.26E-01,0.00E+00,-1.26E-01
24/03/2020 17:08:40.23337,2.51E-01,0.00E+00,0.00E+00
24/03/2020 17:08:40.31501,3.77E-01,0.00E+00,0.00E+00
24/03/2020 17:08:40.39665,2.51E-01,-1.26E-01,0.00E+00
24/03/2020 17:08:40.47829,2.51E-01,0.00E+00,1.26E-01
24/03/2020 17:08:40.55993,1.26E-01,0.00E+00,2.51E-01
24/03/2020 17:08:40.64157,0.00E+00,0.00E+00,1.26E-01
24/03/2020 17:08:40.72321,2.51E-01,1.26E-01,1.26E-01
24/03/2020 17:08:40.80485,1.26E-01,0.00E+00,0.00E+00
24/03/2020 17:08:40.88649,0.00E+00,-3.77E-01,3.77E-01
24/03/2020 17:08:40.96813,0.00E+00,0.00E+00,1.26E-01
24/03/2020 17:08:41.04977,1.26E-01,1.26E-01,0.00E+00
24/03/2020 17:08:41.13141,0.00E+00,0.00E+00,3.77E-01
24/03/2020 17:08:41.21305,-1.26E-01,-2.51E-01,3.77E-01
24/03/2020 17:08:41.29469,2.51E-01,1.26E-01,-2.51E-01
24/03/2020 17:08:41.37633,2.51E-01,1.26E-01,-1.26E-01
24/03/2020 17:08:41.45797,2.51E-01,-2.51E-01,2.51E-01
24/03/2020 17:08:41.53961,0.00E+00,-2.51E-01,2.51E-01
24/03/2020 17:08:41.62125,3.77E-01,1.26E-01,-2.51E-01
24/03/2020 17:08:41.70290,2.51E-01,1.26E-01,1.26E-01
24/03/2020 17:08:41.78454,1.26E-01,-2.51E-01,3.77E-01
24/03/2020 17:08:41.86618,0.00E+00,-2.51E-01,-1.26E-01
24/03/2020 17:08:41.94782,3.77E-01,2.51E-01,-1.26E-01
24/03/2020 17:08:42.02946,3.77E-01,0.00E+00,1.26E-01
24/03/2020 17:08:42.11110,1.26E-01,-1.26E-01,3.77E-01
24/03/2020 17:08:42.19274,2.51E-01,0.00E+00,-1.26E-01
24/03/2020 17:08:42.27438,5.03E-01,0.00E+00,-2.51E-01
24/03/2020 17:08:42.35602,6.28E-01,-1.26E-01,0.00E+00
24/03/2020 17:08:42.43766,5.03E-01,0.00E+00,0.00E+00
24/03/2020 17:08:42.51930,5.03E-01,1.26E-01,-2.51E-01
24/03/2020 17:08:42.60094,6.28E-01,0.00E+00,1.26E-01
24/03/2020 17:08:42.68258,5.03E-01,-1.26E-01,-1.26E-01
24/03/2020 17:08:42.76422,6.28E-01,0.00E+00,0.00E+00
24/03/2020 17:08:42.84586,7.54E-01,1.26E-01,0.00E+00
24/03/2020 17:08:42.92750,7.54E-01,0.00E+00,0.00E+00
24/03/2020 17:08:43.00914,7.54E-01,0.00E+00,0.00E+00
24/03/2020 17:08:43.09078,1.01E+00,0.00E+00,-2.51E-01
24/03/2020 17:08:43.17242,1.63E+00,1.26E-01,-7.54E-01
24/03/2020 17:08:43.25406,2.14E+00,2.51E-01,-8.80E-01
24/03/2020 17:08:43.33570,2.26E+00,1.26E-01,-7.54E-01
24/03/2020 17:08:43.41735,2.14E+00,1.26E-01,-6.28E-01
24/03/2020 17:08:43.49899,2.01E+00,0.00E+00,-6.28E-01
24/03/2020 17:08:43.58063,2.26E+00,0.00E+00,-6.28E-01
24/03/2020 17:08:43.66227,2.39E+00,0.00E+00,-1.01E+00
24/03/2020 17:08:43.74391,3.14E+00,3.77E-01,-1.38E+00
24/03/2020 17:08:43.82555,3.64E+00,0.00E+00,-1.63E+00
24/03/2020 17:08:43.90719,4.40E+00,1.26E-01,-2.14E+00
24/03/2020 17:08:43.98883,5.03E+00,7.54E-01,-2.51E+00
24/03/2020 17:08:44.07047,4.78E+00,3.77E-01,-1.88E+00
24/03/2020 17:08:44.15211,5.03E+00,-1.26E-01,-2.14E+00
24/03/2020 17:08:44.23375,6.03E+00,6.28E-01,-3.52E+00
24/03/2020 17:08:44.31539,8.42E+00,1.13E+00,-4.78E+00
24/03/2020 17:08:44.39703,1.02E+01,1.26E+00,-5.15E+00
24/03/2020 17:08:44.47867,1.11E+01,8.80E-01,-5.40E+00
24/03/2020 17:08:44.56031,1.34E+01,7.54E-01,-7.16E+00
24/03/2020 17:08:44.64195,1.80E+01,2.76E+00,-1.07E+01
24/03/2020 17:08:44.72359,2.06E+01,3.90E+00,-1.13E+01
24/03/2020 17:08:44.80523,2.07E+01,1.26E+00,-9.42E+00
24/03/2020 17:08:44.88687,2.39E+01,1.38E+00,-1.31E+01
24/03/2020 17:08:44.96851,3.04E+01,5.91E+00,-1.86E+01
24/03/2020 17:08:45.05016,3.29E+01,5.78E+00,-1.72E+01
24/03/2020 17:08:45.13180,3.30E+01,1.76E+00,-1.53E+01
24/03/2020 17:08:45.21344,3.63E+01,3.39E+00,-1.96E+01
24/03/2020 17:08:45.29508,4.02E+01,6.16E+00,-2.16E+01
24/03/2020 17:08:45.37672,4.23E+01,4.78E+00,-2.14E+01
24/03/2020 17:08:45.45836,4.39E+01,4.90E+00,-2.24E+01
24/03/2020 17:08:45.54000,4.65E+01,3.39E+00,-2.17E+01
24/03/2020 17:08:45.62164,4.93E+01,1.26E-01,-2.11E+01
24/03/2020 17:08:45.70328,5.16E+01,1.76E+00,-2.29E+01
24/03/2020 17:08:45.78492,5.23E+01,1.26E+00,-2.29E+01
24/03/2020 17:08:45.86656,5.44E+01,1.63E+00,-2.46E+01
24/03/2020 17:08:45.94820,5.68E+01,6.16E+00,-3.08E+01
24/03/2020 17:08:46.02984,6.22E+01,9.17E+00,-3.29E+01
24/03/2020 17:08:46.11148,6.14E+01,5.03E+00,-2.79E+01
24/03/2020 17:08:46.19312,5.98E+01,4.15E+00,-2.88E+01
24/03/2020 17:08:46.27476,6.22E+01,7.67E+00,-3.28E+01
24/03/2020 17:08:46.35640,6.38E+01,8.17E+00,-3.19E+01
24/03/2020 17:08:46.43804,6.20E+01,4.65E+00,-2.88E+01
24/03/2020 17:08:46.51968,6.20E+01,6.41E+00,-3.20E+01
24/03/2020 17:08:46.60132,6.45E+01,9.30E+00,-3.38E+01
24/03/2020 17:08:46.68297,6.37E+01,6.66E+00,-3.03E+01
24/03/2020 17:08:46.76461,6.21E+01,5.65E+00,-3.05E+01
24/03/2020 17:08:46.84625,6.36E+01,8.67E+00,-3.34E+01
24/03/2020 17:08:46.92789,6.43E+01,7.92E+00,-3.18E+01
24/03/2020 17:08:47.00953,6.26E+01,5.78E+00,-2.99E+01
24/03/2020 17:08:47.09117,6.26E+01,6.41E+00,-3.17E+01
24/03/2020 17:08:47.17281,6.45E+01,8.42E+00,-3.32E+01
24/03/2020 17:08:47.25445,6.45E+01,6.41E+00,-3.08E+01
24/03/2020 17:08:47.33609,6.35E+01,5.40E+00,-3.08E+01
24/03/2020 17:08:47.41773,6.47E+01,7.41E+00,-3.30E+01
24/03/2020 17:08:47.49937,6.55E+01,7.54E+00,-3.20E+01
24/03/2020 17:08:47.58101,6.45E+01,5.53E+00,-3.05E+01
24/03/2020 17:08:47.66265,6.43E+01,6.53E+00,-3.22E+01
24/03/2020 17:08:47.74429,6.57E+01,7.92E+00,-3.30E+01
24/03/2020 17:08:47.82593,6.53E+01,6.66E+00,-3.14E+01
24/03/2020 17:08:47.90757,6.47E+01,6.28E+00,-3.19E+01
24/03/2020 17:08:47.98921,6.57E+01,8.17E+00,-3.37E+01
24/03/2020 17:08:48.07085,6.63E+01,7.92E+00,-3.28E+01
24/03/2020 17:08:48.15249,6.55E+01,6.53E+00,-3.18E+01
24/03/2020 17:08:48.23413,6.58E+01,7.41E+00,-3.32E+01
24/03/2020 17:08:48.31578,6.63E+01,8.17E+00,-3.33E+01
24/03/2020 17:08:48.39742,6.57E+01,6.91E+00,-3.18E+01
24/03/2020 17:08:48.47906,6.53E+01,6.41E+00,-3.20E+01
24/03/2020 17:08:48.56070,6.60E+01,7.41E+00,-3.28E+01
24/03/2020 17:08:48.64234,6.63E+01,7.29E+00,-3.23E+01
24/03/2020 17:08:48.72398,6.56E+01,6.03E+00,-3.13E+01
24/03/2020 17:08:48.80562,6.58E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:48.88726,6.66E+01,7.29E+00,-3.25E+01
24/03/2020 17:08:48.96890,6.65E+01,6.66E+00,-3.19E+01
24/03/2020 17:08:49.05054,6.60E+01,6.16E+00,-3.19E+01
24/03/2020 17:08:49.13218,6.66E+01,7.41E+00,-3.30E+01
24/03/2020 17:08:49.21382,6.67E+01,7.04E+00,-3.24E+01
24/03/2020 17:08:49.29546,6.62E+01,6.66E+00,-3.23E+01
24/03/2020 17:08:49.37710,6.66E+01,7.29E+00,-3.30E+01
24/03/2020 17:08:49.45874,6.70E+01,7.67E+00,-3.32E+01
24/03/2020 17:08:49.54038,6.69E+01,7.16E+00,-3.25E+01
24/03/2020 17:08:49.62202,6.67E+01,7.29E+00,-3.29E+01
24/03/2020 17:08:49.70366,6.72E+01,8.04E+00,-3.37E+01
24/03/2020 17:08:49.78530,6.72E+01,7.54E+00,-3.30E+01
24/03/2020 17:08:49.86694,6.67E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:49.94859,6.69E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:50.03023,6.70E+01,7.41E+00,-3.28E+01
24/03/2020 17:08:50.11187,6.65E+01,6.79E+00,-3.20E+01
24/03/2020 17:08:50.19351,6.65E+01,6.66E+00,-3.23E+01
24/03/2020 17:08:50.27515,6.69E+01,7.16E+00,-3.27E+01
24/03/2020 17:08:50.35679,6.67E+01,6.66E+00,-3.22E+01
24/03/2020 17:08:50.43843,6.69E+01,6.53E+00,-3.23E+01
24/03/2020 17:08:50.52007,6.70E+01,6.91E+00,-3.27E+01
24/03/2020 17:08:50.60171,6.72E+01,7.04E+00,-3.24E+01
24/03/2020 17:08:50.68335,6.70E+01,6.66E+00,-3.23E+01
24/03/2020 17:08:50.76499,6.71E+01,6.91E+00,-3.29E+01
24/03/2020 17:08:50.84663,6.75E+01,7.41E+00,-3.33E+01
24/03/2020 17:08:50.92827,6.75E+01,7.29E+00,-3.28E+01
24/03/2020 17:08:51.00991,6.74E+01,7.16E+00,-3.28E+01
24/03/2020 17:08:51.09155,6.75E+01,7.41E+00,-3.36E+01
24/03/2020 17:08:51.17319,6.77E+01,7.67E+00,-3.32E+01
24/03/2020 17:08:51.25483,6.76E+01,7.41E+00,-3.29E+01
24/03/2020 17:08:51.33647,6.74E+01,7.29E+00,-3.29E+01
24/03/2020 17:08:51.41811,6.74E+01,7.41E+00,-3.29E+01
24/03/2020 17:08:51.49975,6.74E+01,7.16E+00,-3.27E+01
24/03/2020 17:08:51.58140,6.71E+01,6.79E+00,-3.23E+01
24/03/2020 17:08:51.66304,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:08:51.74468,6.71E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:51.82632,6.70E+01,6.53E+00,-3.23E+01
24/03/2020 17:08:51.90796,6.72E+01,6.79E+00,-3.25E+01
24/03/2020 17:08:51.98960,6.74E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:52.07124,6.72E+01,6.79E+00,-3.24E+01
24/03/2020 17:08:52.15288,6.74E+01,6.91E+00,-3.28E+01
24/03/2020 17:08:52.23452,6.77E+01,7.29E+00,-3.28E+01
24/03/2020 17:08:52.31616,6.76E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:52.39780,6.77E+01,7.29E+00,-3.30E+01
24/03/2020 17:08:52.47944,6.79E+01,7.29E+00,-3.32E+01
24/03/2020 17:08:52.56108,6.77E+01,7.54E+00,-3.33E+01
24/03/2020 17:08:52.64272,6.80E+01,7.67E+00,-3.30E+01
24/03/2020 17:08:52.72436,6.77E+01,7.29E+00,-3.29E+01
24/03/2020 17:08:52.80600,6.75E+01,7.41E+00,-3.32E+01
24/03/2020 17:08:52.88764,6.75E+01,7.41E+00,-3.28E+01
24/03/2020 17:08:52.96928,6.74E+01,6.91E+00,-3.24E+01
24/03/2020 17:08:53.05092,6.72E+01,7.04E+00,-3.27E+01
24/03/2020 17:08:53.13256,6.72E+01,6.91E+00,-3.27E+01
24/03/2020 17:08:53.21421,6.72E+01,6.66E+00,-3.23E+01
24/03/2020 17:08:53.29585,6.71E+01,6.41E+00,-3.23E+01
24/03/2020 17:08:53.37749,6.74E+01,6.79E+00,-3.27E+01
24/03/2020 17:08:53.45913,6.75E+01,6.79E+00,-3.25E+01
24/03/2020 17:08:53.54077,6.76E+01,6.79E+00,-3.24E+01
24/03/2020 17:08:53.62241,6.76E+01,7.04E+00,-3.29E+01
24/03/2020 17:08:53.70405,6.79E+01,7.16E+00,-3.32E+01
24/03/2020 17:08:53.78569,6.79E+01,7.04E+00,-3.29E+01
24/03/2020 17:08:53.86733,6.77E+01,7.29E+00,-3.30E+01
24/03/2020 17:08:53.94897,6.79E+01,7.54E+00,-3.33E+01
24/03/2020 17:08:54.03061,6.79E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:54.11225,6.77E+01,7.41E+00,-3.30E+01
24/03/2020 17:08:54.19389,6.77E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:54.27553,6.76E+01,7.54E+00,-3.30E+01
24/03/2020 17:08:54.35717,6.74E+01,7.16E+00,-3.28E+01
24/03/2020 17:08:54.43881,6.72E+01,7.04E+00,-3.27E+01
24/03/2020 17:08:54.52045,6.74E+01,7.04E+00,-3.27E+01
24/03/2020 17:08:54.60209,6.71E+01,6.91E+00,-3.23E+01
24/03/2020 17:08:54.68373,6.71E+01,6.66E+00,-3.24E+01
24/03/2020 17:08:54.76537,6.71E+01,6.91E+00,-3.24E+01
24/03/2020 17:08:54.84701,6.74E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:54.92866,6.74E+01,6.66E+00,-3.24E+01
24/03/2020 17:08:55.01030,6.74E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:55.09194,6.75E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:55.17358,6.76E+01,7.04E+00,-3.27E+01
24/03/2020 17:08:55.25522,6.75E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:55.33686,6.77E+01,7.41E+00,-3.33E+01
24/03/2020 17:08:55.41850,6.77E+01,7.54E+00,-3.30E+01
24/03/2020 17:08:55.50014,6.76E+01,7.54E+00,-3.30E+01
24/03/2020 17:08:55.58178,6.76E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:55.66342,6.76E+01,7.54E+00,-3.30E+01
24/03/2020 17:08:55.74506,6.74E+01,7.29E+00,-3.28E+01
24/03/2020 17:08:55.82670,6.72E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:55.90834,6.71E+01,7.16E+00,-3.28E+01
24/03/2020 17:08:55.98998,6.71E+01,7.04E+00,-3.24E+01
24/03/2020 17:08:56.07162,6.71E+01,6.79E+00,-3.24E+01
24/03/2020 17:08:56.15326,6.72E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:56.23490,6.71E+01,6.79E+00,-3.25E+01
24/03/2020 17:08:56.31654,6.71E+01,6.79E+00,-3.25E+01
24/03/2020 17:08:56.39818,6.72E+01,6.79E+00,-3.24E+01
24/03/2020 17:08:56.47982,6.75E+01,7.04E+00,-3.27E+01
24/03/2020 17:08:56.56147,6.75E+01,6.91E+00,-3.27E+01
24/03/2020 17:08:56.64311,6.74E+01,7.04E+00,-3.28E+01
24/03/2020 17:08:56.72475,6.76E+01,7.29E+00,-3.29E+01
24/03/2020 17:08:56.80639,6.76E+01,7.41E+00,-3.32E+01
24/03/2020 17:08:56.88803,6.76E+01,7.41E+00,-3.29E+01
24/03/2020 17:08:56.96967,6.75E+01,7.54E+00,-3.30E+01
24/03/2020 17:08:57.05131,6.75E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:57.13295,6.75E+01,7.54E+00,-3.29E+01
24/03/2020 17:08:57.21459,6.74E+01,7.29E+00,-3.28E+01
24/03/2020 17:08:57.29623,6.74E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:57.37787,6.72E+01,7.16E+00,-3.27E+01
24/03/2020 17:08:57.45951,6.71E+01,6.79E+00,-3.24E+01
24/03/2020 17:08:57.54115,6.70E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:57.62279,6.71E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:57.70443,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:08:57.78607,6.72E+01,6.66E+00,-3.24E+01
24/03/2020 17:08:57.86771,6.74E+01,6.91E+00,-3.27E+01
24/03/2020 17:08:57.94935,6.74E+01,7.04E+00,-3.25E+01
24/03/2020 17:08:58.03099,6.74E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:58.11263,6.75E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:58.19428,6.75E+01,7.29E+00,-3.30E+01
24/03/2020 17:08:58.27592,6.76E+01,7.41E+00,-3.29E+01
24/03/2020 17:08:58.35756,6.76E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:58.43920,6.76E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:58.52084,6.75E+01,7.41E+00,-3.32E+01
24/03/2020 17:08:58.60248,6.75E+01,7.41E+00,-3.29E+01
24/03/2020 17:08:58.68412,6.72E+01,7.29E+00,-3.30E+01
24/03/2020 17:08:58.76576,6.74E+01,7.16E+00,-3.28E+01
24/03/2020 17:08:58.84740,6.71E+01,7.29E+00,-3.27E+01
24/03/2020 17:08:58.92904,6.70E+01,7.16E+00,-3.25E+01
24/03/2020 17:08:59.01068,6.70E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:59.09232,6.71E+01,6.91E+00,-3.25E+01
24/03/2020 17:08:59.17396,6.71E+01,7.04E+00,-3.24E+01
24/03/2020 17:08:59.25560,6.72E+01,6.79E+00,-3.27E+01
24/03/2020 17:08:59.33724,6.72E+01,6.91E+00,-3.27E+01
24/03/2020 17:08:59.41888,6.72E+01,7.04E+00,-3.27E+01
24/03/2020 17:08:59.50052,6.75E+01,7.04E+00,-3.28E+01
24/03/2020 17:08:59.58216,6.75E+01,7.29E+00,-3.29E+01
24/03/2020 17:08:59.66380,6.75E+01,7.16E+00,-3.29E+01
24/03/2020 17:08:59.74544,6.76E+01,7.41E+00,-3.30E+01
24/03/2020 17:08:59.82709,6.76E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:59.90873,6.75E+01,7.54E+00,-3.32E+01
24/03/2020 17:08:59.99037,6.74E+01,7.41E+00,-3.29E+01
24/03/2020 17:09:00.07201,6.74E+01,7.29E+00,-3.29E+01
24/03/2020 17:09:00.15365,6.72E+01,7.29E+00,-3.29E+01
24/03/2020 17:09:00.23529,6.72E+01,7.16E+00,-3.24E+01
24/03/2020 17:09:00.31693,6.71E+01,7.04E+00,-3.25E+01
24/03/2020 17:09:00.39857,6.70E+01,7.04E+00,-3.24E+01
24/03/2020 17:09:00.48021,6.69E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:00.56185,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:00.64349,6.71E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:00.72513,6.72E+01,7.04E+00,-3.25E+01
24/03/2020 17:09:00.80677,6.71E+01,7.04E+00,-3.25E+01
24/03/2020 17:09:00.88841,6.74E+01,6.91E+00,-3.27E+01
24/03/2020 17:09:00.97005,6.75E+01,7.16E+00,-3.27E+01
24/03/2020 17:09:01.05169,6.75E+01,7.16E+00,-3.28E+01
24/03/2020 17:09:01.13333,6.76E+01,7.41E+00,-3.29E+01
24/03/2020 17:09:01.21497,6.75E+01,7.29E+00,-3.30E+01
24/03/2020 17:09:01.29661,6.74E+01,7.54E+00,-3.32E+01
24/03/2020 17:09:01.37825,6.75E+01,7.54E+00,-3.32E+01
24/03/2020 17:09:01.45990,6.74E+01,7.29E+00,-3.30E+01
24/03/2020 17:09:01.54154,6.74E+01,7.41E+00,-3.28E+01
24/03/2020 17:09:01.62318,6.72E+01,7.41E+00,-3.28E+01
24/03/2020 17:09:01.70482,6.71E+01,7.16E+00,-3.28E+01
24/03/2020 17:09:01.78646,6.71E+01,7.04E+00,-3.27E+01
24/03/2020 17:09:01.86810,6.71E+01,7.04E+00,-3.24E+01
24/03/2020 17:09:01.94974,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:02.03138,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:02.11302,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:02.19466,6.71E+01,6.91E+00,-3.25E+01
24/03/2020 17:09:02.27630,6.74E+01,6.91E+00,-3.27E+01
24/03/2020 17:09:02.35794,6.72E+01,6.79E+00,-3.27E+01
24/03/2020 17:09:02.43958,6.74E+01,7.04E+00,-3.28E+01
24/03/2020 17:09:02.52122,6.75E+01,7.16E+00,-3.28E+01
24/03/2020 17:09:02.60286,6.74E+01,7.29E+00,-3.28E+01
24/03/2020 17:09:02.68450,6.75E+01,7.29E+00,-3.29E+01
24/03/2020 17:09:02.76614,6.75E+01,7.41E+00,-3.30E+01
24/03/2020 17:09:02.84778,6.74E+01,7.41E+00,-3.30E+01
24/03/2020 17:09:02.92942,6.72E+01,7.29E+00,-3.29E+01
24/03/2020 17:09:03.01106,6.72E+01,7.29E+00,-3.29E+01
24/03/2020 17:09:03.09271,6.71E+01,7.16E+00,-3.27E+01
24/03/2020 17:09:03.17435,6.70E+01,7.29E+00,-3.28E+01
24/03/2020 17:09:03.25599,6.71E+01,7.16E+00,-3.25E+01
24/03/2020 17:09:03.33763,6.69E+01,6.79E+00,-3.24E+01
24/03/2020 17:09:03.41927,6.67E+01,7.04E+00,-3.27E+01
24/03/2020 17:09:03.50091,6.71E+01,7.04E+00,-3.25E+01
24/03/2020 17:09:03.58255,6.70E+01,6.91E+00,-3.24E+01
24/03/2020 17:09:03.66419,6.69E+01,6.66E+00,-3.23E+01
24/03/2020 17:09:03.74583,6.72E+01,7.16E+00,-3.28E+01
24/03/2020 17:09:03.82747,6.74E+01,7.16E+00,-3.29E+01
24/03/2020 17:09:03.90911,6.75E+01,6.91E+00,-3.25E+01
24/03/2020 17:09:03.99075,6.72E+01,6.91E+00,-3.27E+01
24/03/2020 17:09:04.07239,6.74E+01,7.54E+00,-3.32E+01
24/03/2020 17:09:04.15403,6.75E+01,7.16E+00,-3.25E+01
24/03/2020 17:09:04.23567,6.71E+01,7.16E+00,-3.30E+01
24/03/2020 17:09:04.31731,6.79E+01,7.67E+00,-3.36E+01
24/03/2020 17:09:04.39895,6.75E+01,7.16E+00,-3.27E+01
24/03/2020 17:09:04.48059,6.72E+01,7.04E+00,-3.25E+01
24/03/2020 17:09:04.56223,6.58E+01,7.54E+00,-3.19E+01
24/03/2020 17:09:04.64387,6.32E+01,6.66E+00,-2.98E+01
24/03/2020 17:09:04.72551,6.12E+01,5.28E+00,-2.89E+01
24/03/2020 17:09:04.80716,6.11E+01,7.67E+00,-3.05E+01
24/03/2020 17:09:04.88880,5.84E+01,7.41E+00,-2.75E+01
24/03/2020 17:09:04.97044,5.49E+01,3.64E+00,-2.45E+01
24/03/2020 17:09:05.05208,5.52E+01,5.78E+00,-2.80E+01
24/03/2020 17:09:05.13372,5.76E+01,8.67E+00,-2.93E+01
24/03/2020 17:09:05.21536,5.40E+01,6.03E+00,-2.40E+01
24/03/2020 17:09:05.29700,4.81E+01,2.89E+00,-2.10E+01
24/03/2020 17:09:05.37864,4.67E+01,5.91E+00,-2.36E+01
24/03/2020 17:09:05.46028,4.49E+01,6.53E+00,-2.12E+01
24/03/2020 17:09:05.54192,4.11E+01,2.76E+00,-1.73E+01
24/03/2020 17:09:05.62356,3.76E+01,4.02E+00,-1.77E+01
24/03/2020 17:09:05.70520,3.47E+01,5.53E+00,-1.63E+01
24/03/2020 17:09:05.78684,2.81E+01,2.51E+00,-9.93E+00
24/03/2020 17:09:05.86848,1.91E+01,2.51E-01,-5.65E+00
24/03/2020 17:09:05.95012,1.48E+01,1.01E+00,-6.03E+00
24/03/2020 17:09:06.03176,1.36E+01,2.01E+00,-5.65E+00
24/03/2020 17:09:06.11340,1.06E+01,8.80E-01,-2.64E+00
24/03/2020 17:09:06.19504,6.79E+00,-1.13E+00,-5.03E-01
24/03/2020 17:09:06.27668,5.91E+00,1.26E-01,-1.76E+00
24/03/2020 17:09:06.35832,5.78E+00,1.13E+00,-1.76E+00
24/03/2020 17:09:06.43997,4.52E+00,-2.51E-01,1.26E-01
24/03/2020 17:09:06.52161,3.02E+00,-8.80E-01,3.77E-01
24/03/2020 17:09:06.60325,3.77E+00,6.28E-01,-1.51E+00
24/03/2020 17:09:06.68489,4.27E+00,8.80E-01,-7.54E-01
24/03/2020 17:09:06.76653,3.52E+00,-8.80E-01,6.28E-01
24/03/2020 17:09:06.84817,3.27E+00,-2.51E-01,-5.03E-01
24/03/2020 17:09:06.92981,4.15E+00,8.80E-01,-1.38E+00
24/03/2020 17:09:07.01145,3.90E+00,0.00E+00,0.00E+00
24/03/2020 17:09:07.09309,3.14E+00,-7.54E-01,1.26E-01
24/03/2020 17:09:07.17473,3.02E+00,1.26E-01,-6.28E-01
24/03/2020 17:09:07.25637,3.64E+00,3.77E-01,-3.77E-01
24/03/2020 17:09:07.33801,3.02E+00,-3.77E-01,3.77E-01
24/03/2020 17:09:07.41965,2.76E+00,-1.26E-01,-1.26E-01
24/03/2020 17:09:07.50129,3.39E+00,6.28E-01,-7.54E-01
24/03/2020 17:09:07.58293,3.02E+00,-1.26E-01,2.51E-01
